geo_type,market_name,date,driving,transit,walking
state,Nevada,2020-11-12,109.66,57.43,109.4
state,Nevada,2020-11-13,135.34,65.39,154.86
state,Nevada,2020-11-14,135.22,62.81,181.0
state,Nevada,2020-11-15,106.95,57.67,125.41
state,Nevada,2020-11-16,109.87,62.47,105.67
state,Nevada,2020-11-17,109.69,62.98,99.04
state,Nevada,2020-11-18,109.2,60.02,99.22
state,Nevada,2020-11-19,113.86,58.64,108.67
state,Nevada,2020-11-20,134.18,62.22,142.92
state,Nevada,2020-11-21,135.53,63.46,165.08
state,Nevada,2020-11-22,108.55,55.41,120.38
state,Nevada,2020-11-23,116.71,61.58,112.98
state,Nevada,2020-11-24,119.11,61.62,109.02
state,Nevada,2020-11-25,126.44,58.33,111.54
state,Nevada,2020-11-26,71.77,39.89,76.35
state,Nevada,2020-11-27,112.73,58.12,127.64
state,Nevada,2020-11-28,117.86,57.28,136.48
state,Nevada,2020-11-29,99.9,52.25,95.16
state,Nevada,2020-11-30,104.3,58.94,92.85
state,Nevada,2020-12-01,103.13,57.59,91.73
state,Nevada,2020-12-02,102.08,57.37,90.14
state,Nevada,2020-12-03,104.84,56.76,98.16
state,Nevada,2020-12-04,120.05,59.53,126.78
state,Nevada,2020-12-05,115.28,56.92,135.53
state,Nevada,2020-12-06,89.57,52.37,94.67
state,Nevada,2020-12-07,101.46,59.57,93.4
state,Nevada,2020-12-08,102.09,59.0,92.31
state,Nevada,2020-12-09,104.5,55.27,92.41
state,Nevada,2020-12-10,108.41,57.89,100.17
state,Nevada,2020-12-11,121.6,61.58,124.14
state,Nevada,2020-12-12,119.24,58.79,136.21
state,Nevada,2020-12-13,92.44,51.27,94.49
state,Nevada,2020-12-14,104.98,59.14,97.85
state,Nevada,2020-12-15,105.98,54.93,95.49
state,Nevada,2020-12-16,108.17,56.18,99.14
state,Nevada,2020-12-17,111.79,55.95,104.02
state,Nevada,2020-12-18,131.16,61.51,131.09
state,Nevada,2020-12-19,129.93,57.1,146.09
state,Nevada,2020-12-20,103.1,52.69,109.24
state,Nevada,2020-12-21,121.42,60.72,120.15
state,Nevada,2020-12-22,122.31,61.95,112.66
state,Nevada,2020-12-23,127.12,57.1,113.47
state,Nevada,2020-12-24,103.7,50.59,102.11
state,Nevada,2020-12-25,63.76,37.37,76.2
state,Nevada,2020-12-26,107.54,52.71,121.99
state,Nevada,2020-12-27,99.82,53.75,108.51
state,Nevada,2020-12-28,115.72,58.14,117.78
state,Nevada,2020-12-29,121.09,62.3,122.08
state,Nevada,2020-12-30,128.84,62.59,138.38
state,Nevada,2020-12-31,139.96,65.18,185.53
state,Nevada,2021-01-01,124.72,60.53,190.0
state,Nevada,2021-01-02,138.46,59.51,172.8
state,Nevada,2021-01-03,110.15,57.0,112.64
state,Nevada,2021-01-04,108.91,58.5,101.2
state,Nevada,2021-01-05,108.58,62.83,98.87
state,Nevada,2021-01-06,105.25,56.22,94.88
state,Nevada,2021-01-07,106.96,56.57,99.69
state,Nevada,2021-01-08,122.13,60.35,128.17
state,Nevada,2021-01-09,120.94,56.55,142.47
state,Nevada,2021-01-10,96.7,48.72,99.27
state,Nevada,2021-01-11,103.74,58.47,93.34
state,Nevada,2021-01-12,104.13,56.84,90.88
state,Nevada,2021-01-13,107.92,57.44,93.45
state,Nevada,2021-01-14,110.26,58.44,101.84
state,Nevada,2021-01-15,127.85,59.22,133.53
state,Nevada,2021-01-16,129.51,59.02,161.74
state,Nevada,2021-01-17,107.62,54.55,124.41
state,Nevada,2021-01-18,111.24,60.97,101.62
state,Nevada,2021-01-19,103.85,57.06,90.46
state,Nevada,2021-01-20,102.86,57.28,89.57
state,Nevada,2021-01-21,109.34,59.76,100.19
state,Nevada,2021-01-22,125.99,60.42,131.05
state,Nevada,2021-01-23,126.07,56.58,155.54
state,Nevada,2021-01-24,100.04,53.15,106.86
state,Nevada,2021-01-25,105.59,53.96,88.04
state,Nevada,2021-01-26,105.95,56.76,87.78
state,Nevada,2021-01-27,102.22,55.1,86.73
state,Nevada,2021-01-28,106.45,59.01,98.31
state,Nevada,2021-01-29,125.02,62.66,131.86
state,Nevada,2021-01-30,128.66,60.71,157.56
state,Nevada,2021-01-31,103.52,53.31,108.45
state,Nevada,2021-02-01,108.48,59.68,97.17
state,Nevada,2021-02-02,106.59,60.58,95.1
state,Nevada,2021-02-03,108.05,62.2,94.9
state,Nevada,2021-02-04,112.76,63.3,105.8
state,Nevada,2021-02-05,132.45,63.51,143.1
state,Nevada,2021-02-06,135.86,63.83,171.86
state,Nevada,2021-02-07,103.13,55.81,123.05
state,Nevada,2021-02-08,111.51,63.73,109.77
state,Nevada,2021-02-09,110.92,63.28,99.47
state,Nevada,2021-02-10,115.55,63.75,107.4
state,Nevada,2021-02-11,118.67,61.87,115.74
state,Nevada,2021-02-12,144.56,68.25,168.93
state,Nevada,2021-02-13,154.12,64.97,218.53
state,Nevada,2021-02-14,138.13,63.82,192.25
state,Nevada,2021-02-15,120.15,64.37,130.16
state,Nevada,2021-02-16,115.59,65.34,116.55
state,Nevada,2021-02-17,115.03,63.05,111.64
state,Nevada,2021-02-18,118.95,63.4,119.92
state,Nevada,2021-02-19,139.99,68.79,162.8
state,Nevada,2021-02-20,140.9,64.03,189.39
state,Nevada,2021-02-21,117.72,60.32,137.98
state,Nevada,2021-02-22,116.72,68.67,116.74
state,Nevada,2021-02-23,119.19,67.97,111.21
state,Nevada,2021-02-24,118.15,68.68,111.19
state,Nevada,2021-02-25,123.13,62.89,120.16
state,Nevada,2021-02-26,144.68,70.3,168.24
state,Nevada,2021-02-27,147.88,63.94,198.38
state,Nevada,2021-02-28,119.2,59.84,138.39
state,New Hampshire,2020-01-13,100.0,100.0,100.0
state,New Hampshire,2020-01-14,103.05,109.12,105.56
state,New Hampshire,2020-01-15,106.05,101.73,111.1
state,New Hampshire,2020-01-16,102.54,105.47,103.45
state,New Hampshire,2020-01-17,137.07,124.57,138.98
state,New Hampshire,2020-01-18,127.1,128.02,158.57
state,New Hampshire,2020-01-19,109.46,108.35,128.24
state,New Hampshire,2020-01-20,124.68,123.03,121.02
state,New Hampshire,2020-01-21,101.03,101.82,111.9
state,New Hampshire,2020-01-22,101.3,102.78,115.34
state,New Hampshire,2020-01-23,106.57,109.69,114.96
state,New Hampshire,2020-01-24,134.81,126.39,159.06
state,New Hampshire,2020-01-25,138.72,130.52,194.68
state,New Hampshire,2020-01-26,107.82,105.76,119.38
state,New Hampshire,2020-01-27,95.38,91.84,103.57
state,New Hampshire,2020-01-28,97.63,98.75,101.27
state,New Hampshire,2020-01-29,100.78,95.39,107.9
state,New Hampshire,2020-01-30,106.37,111.13,112.55
state,New Hampshire,2020-01-31,133.75,130.13,148.73
state,New Hampshire,2020-02-01,140.04,133.97,205.39
state,New Hampshire,2020-02-02,102.6,104.51,111.26
state,New Hampshire,2020-02-03,95.78,97.31,100.89
state,New Hampshire,2020-02-04,102.53,111.8,110.95
state,New Hampshire,2020-02-05,103.32,94.15,117.51
state,New Hampshire,2020-02-06,93.75,94.72,101.13
state,New Hampshire,2020-02-07,124.03,133.88,137.14
state,New Hampshire,2020-02-08,148.91,140.69,234.65
state,New Hampshire,2020-02-09,124.94,126.78,152.49
state,New Hampshire,2020-02-10,113.93,123.13,185.63
state,New Hampshire,2020-02-11,120.4,119.67,171.03
state,New Hampshire,2020-02-12,108.72,105.85,111.24
state,New Hampshire,2020-02-13,100.98,106.05,107.16
